"","Age","Sex","Grade","HGT","WGT","HowDoYouDescribeYourWGT","WhatAreYouTrying2DoAbtWGT","DidYouFastToLoseWGTPast30","DidYouTakePillsToLoseWGTPast30","DidYouVomitToLoseWGTPast30","PCTWhoDescribeThemselvesOWGT","PCTWhoAreTrying2LoseWGT","PCTWhoFastedPast30Days","PCTWhoTookPillsPast30Days","PCTWhoVomitedPast30Days","PCTWhoAreOWGT","RaceEth","PCTWhoAreOBESE","PCTAtRisk4OWGT"
"13278","16 years old","Male","11th grade",1.88,63.5,"Very underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13279","16 years old","Female","11th grade",1.65,58.97,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13280","15 years old","Male","11th grade",1.4,93.44,"Very underweight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13281","16 years old","Female","11th grade",1.65,52.16,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13282","16 years old","Female","11th grade",1.63,56.7,"Slightly underweight","Stay the same weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13283","17 years old","Female","11th grade",1.57,71.67,"Slightly overweight","Lose weight",NA,"Yes","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13284","16 years old","Female","11th grade",1.6,66.23,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13285","18 years old or older","Male","11th grade",1.8,94.35,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13286","17 years old","Female","11th grade",1.52,61.24,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13287","16 years old","Male","12th grade",1.78,70.76,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13288","17 years old","Male","11th grade",1.83,64.41,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13289","16 years old","Male","11th grade",1.98,91.17,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13290","16 years old","Male","11th grade",1.65,56.7,"About the right weight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13291","16 years old","Male","11th grade",1.75,117.94,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13292","16 years old","Male","11th grade",1.75,88.45,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13293","17 years old","Male","11th grade",1.8,83.92,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13294","16 years old","Female","11th grade",1.6,56.7,"About the right weight",NA,NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13295","17 years old","Female","11th grade",1.57,71.67,"Slightly overweight","Lose weight",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13296","16 years old","Female","11th grade",1.65,52.16,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13297","17 years old","Male","11th grade",1.88,90.72,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13298","17 years old","Male","11th grade",1.88,108.86,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13299","17 years old","Male","11th grade",1.8,63.96,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13300","17 years old","Female","11th grade",1.6,70.31,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13301","17 years old","Female","11th grade",1.6,56.7,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13302","17 years old","Female","11th grade",1.68,61.24,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13303","17 years old","Female","11th grade",1.6,57.15,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13304","17 years old","Female","11th grade",1.73,58.97,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13305","16 years old","Female","11th grade",1.68,58.97,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13306","16 years old","Male","11th grade",1.85,79.38,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13307","17 years old","Male","11th grade",1.83,81.65,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13308","16 years old","Female","11th grade",1.6,66.23,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13309","17 years old","Male","11th grade",1.73,57.61,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13310","17 years old","Female","11th grade",1.55,46.72,"Very underweight","Lose weight",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13311","17 years old","Female","11th grade",1.6,42.64,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13312","18 years old or older","Male","11th grade",1.8,94.35,"Slightly overweight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13313","17 years old","Male","11th grade",1.78,79.38,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13314","16 years old","Male","11th grade",1.88,63.5,"Very underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13315","17 years old","Female","11th grade",1.65,95.26,NA,"Lose weight",NA,"Yes","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13316","14 years old","Female","9th grade",1.7,58.51,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13317","14 years old","Male","9th grade",1.8,79.38,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13318","15 years old","Female","9th grade",1.7,69.4,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13319","15 years old","Female","9th grade",1.7,67.13,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13320","14 years old","Female","9th grade",1.7,81.19,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13321","15 years old","Female","9th grade",1.78,55.79,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13322","15 years old","Male","9th grade",1.78,70.31,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13323","15 years old","Female","9th grade",1.63,75.3,"Very overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13324","15 years old","Female","9th grade",1.85,47.17,"Slightly underweight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13325","16 years old","Female","9th grade",1.6,78.47,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13326","15 years old","Female","9th grade",1.63,49.9,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13327","14 years old","Female","9th grade",1.6,65.77,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13328","14 years old","Female","9th grade",1.68,45.36,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13329","15 years old","Female","9th grade",1.68,83.92,"Very overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13330","16 years old","Male","11th grade",1.91,122.47,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13331","17 years old","Female","11th grade",1.6,54.43,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13332","17 years old","Female","11th grade",1.6,56.7,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"13333","17 years old","Female","11th grade",1.5,69.85,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13334","17 years old","Female","11th grade",1.8,87.09,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13335","17 years old","Female","12th grade",1.68,70.31,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13336","16 years old","Female","12th grade",1.68,54.43,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13337","16 years old","Female","11th grade",1.63,61.69,"Slightly underweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13338","17 years old","Male","11th grade",1.88,65.77,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13339","17 years old","Male","11th grade",1.88,97.52,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13340","18 years old or older","Female","12th grade",1.7,61.24,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13341","16 years old","Female","10th grade",1.68,58.51,"About the right weight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13342","17 years old","Female","11th grade",1.63,54.43,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"13343","17 years old","Female","11th grade",1.73,99.79,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13344","16 years old","Female","11th grade",1.65,63.05,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13345","16 years old","Male","11th grade",1.78,54.43,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13346","17 years old","Male","11th grade",1.7,58.97,"Slightly underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13347","17 years old","Female","11th grade",1.57,54.43,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13348","17 years old","Female","12th grade",1.5,57.15,"About the right weight","Stay the same weight",NA,"Yes","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13349","18 years old or older","Male","11th grade",1.91,92.99,"About the right weight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Hispanic",NA,NA
"13350","17 years old","Female","11th grade",1.55,47.63,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13351","15 years old","Female","10th grade",1.65,81.65,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13352","18 years old or older","Female","12th grade",1.63,43.55,"Very underweight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13353","17 years old","Female","11th grade",1.6,58.97,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13354","15 years old","Male","9th grade",1.78,61.24,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13355","17 years old","Male","11th grade",1.8,74.84,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13356","15 years old","Male","9th grade",1.78,65.77,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13357","15 years old","Male","9th grade",1.7,64.41,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Multiple - Non-Hispanic",NA,NA
"13358","14 years old","Female","9th grade",1.75,97.52,"Very overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13359","16 years old","Female","11th grade",1.63,83.01,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13360","15 years old","Female","10th grade",1.75,101.15,"Slightly overweight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13361","17 years old","Male","11th grade",1.78,63.5,"About the right weight","Stay the same weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13362","17 years old","Female","12th grade",1.73,49.9,"About the right weight","Not trying to do anything",NA,"No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13363","15 years old","Male","10th grade",1.85,65.77,"About the right weight","Lose weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13364","15 years old","Male","9th grade",1.57,52.16,NA,"Lose weight",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13365","18 years old or older","Male","12th grade",1.78,69.4,"About the right weight","Gain weight",NA,"No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13366","14 years old","Female","9th grade",1.65,49.44,"Very underweight","Lose weight",NA,"Yes","Yes",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13367","15 years old","Male","10th grade",NA,NA,"About the right weight","Stay the same weight","No",NA,NA,NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13368","16 years old","Male","11th grade",NA,NA,"Slightly underweight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13369","16 years old","Male","10th grade",NA,NA,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13370","16 years old","Female","11th grade",NA,NA,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13371","16 years old","Male","11th grade",NA,NA,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13372","15 years old","Female","10th grade",NA,NA,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13373","15 years old","Male","10th grade",NA,NA,"About the right weight","Stay the same weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13374","16 years old","Female","11th grade",NA,NA,"Slightly underweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13375","18 years old or older","Female","12th grade",NA,NA,"Slightly overweight","Lose weight","Yes","Yes","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13376","15 years old","Female","10th grade",NA,NA,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13377","15 years old","Male","10th grade",NA,NA,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13378","17 years old","Female","11th grade",NA,NA,"About the right weight","Lose weight","Yes","Yes","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13379","15 years old","Male","10th grade",NA,NA,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13380","17 years old","Male","11th grade",NA,NA,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13381","16 years old","Male","10th grade",NA,NA,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Asian",NA,NA
"13382","16 years old","Male","11th grade",NA,NA,"Slightly overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13383","17 years old","Male","11th grade",NA,NA,"Slightly overweight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13384","17 years old","Female","12th grade",NA,NA,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Native Hawaiian/other PI",NA,NA
"13385","16 years old","Female","10th grade",NA,NA,"Slightly underweight","Gain weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13386","16 years old","Female","11th grade",NA,NA,"About the right weight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13387","16 years old","Female","10th grade",NA,NA,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13388","16 years old","Male","10th grade",NA,NA,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13389","15 years old","Male","10th grade",NA,NA,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13390","16 years old","Male","10th grade",NA,NA,"About the right weight","Not trying to do anything","No","No","No",NA,NA,NA,NA,NA,NA,"Black or African American",NA,NA
"13391","15 years old","Female","10th grade",NA,NA,"Very overweight","Lose weight","No","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
"13392","16 years old","Female","10th grade",NA,NA,"About the right weight","Lose weight","Yes","No","No",NA,NA,NA,NA,NA,NA,"Hispanic/Latino",NA,NA
